"Direction","config","R","G","CL","drv","V_200","V_100","V_PC","V_avg","V_sd","acc_min","loc_start","Remark","loc_max_speed","loc_min_speed","loc_max_speed_1","loc_min_speed_1","Reduction_zone","V_max","V_min","Speed_difference","V_max_tangent","V_min_curve","V_centre","MSR","V_delta","pedal_acc_max","pedal_acc_mean","pedal_acc_min","pedal_acc_sd","pedal_brk_max","pedal_brk_mean","pedal_brk_min","pedal_brk_sd","V_delta_200"
"BtoA",17,250,0,351,"drv25",68.9922723519571,67.146509604941,65.3170975434103,71.4197503794842,6.91835968194916,-0.150857962416667,10855.9251171647,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,89.798139553125,64.1361499725697,67.7655568981089,25.6619895805553,-0.619047293167895,28.95,18.295,9.6,6.83012847094236,0.354,0.350894736842105,0.177,0.0232785370911284,1.2267154538482
"BtoA",18,250,6,374,"drv25",68.9519887391688,65.8100976860775,61.6207736315597,55.9413388338071,5.78035679395407,-0.2692210175,9116.26336453127,"worked_2",9242.33063406464,9328.19134663073,126.067269533369,211.92798209946,85.860712566091,65.0075621010612,61.0917351424616,3.9158269585996,89.798139553125,50.5430447170782,54.3859859984641,39.2550948360468,11.4241116876134,33.525,24.1827272727273,17.55,5.34423612222679,0.354,0.35354025974026,0.177,0.00902075528844597,14.5660027407047
"BtoA",19,250,-4,412,"drv25",74.0214626776032,78.2978140942832,81.8071344443669,78.01112653134,2.65017386913071,-0.3356564525,7441.64890241616,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,89.798139553125,75.9513519920301,77.0498267951556,13.8467875610949,1.2479872991276,14.7,6.69653979238754,0.075,4.54495161774165,0.354,0.352162629757785,0,0.0232490558650436,-3.0283641175524
"BtoA",20,250,2,387,"drv25",60.2733623380071,63.6577349406275,65.8118152507265,63.5007164663287,1.48011827508358,-0.27900980525,6288.62176675339,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,89.798139553125,60.4428810668305,62.1093023648041,29.3552584862945,1.5484325758234,21.3,15.9032991202346,9.6,3.23182675236819,0.354,0.350885630498534,0,0.0269708197213125,-1.835940026797
"BtoA",21,300,0,449,"drv25",76.2711162513533,75.8432583059238,72.2855937817229,65.342166014693,6.32486977989445,-0.413652822333333,5509.01886457154,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,89.798139553125,59.6267207135443,64.5513696369032,30.1714188395807,11.2918886690206,20.25,8.9405325443787,3.6,3.01761197965686,0.354,0.347192307692308,0,0.0414709687165709,11.7197466144501
"BtoA",22,300,-2,496,"drv25",71.8960455945502,74.8998513930052,75.1589979788368,73.9351163792048,1.22527368252823,-0.08975197425,4276.26622726496,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,89.798139553125,73.0192572956322,75.0330496149224,16.7788822574928,-0.133198221917198,10.95,9.94250741839763,8.85,0.673941975546216,0.354,0.34979821958457,0,0.0331841129753915,-3.1370040203722
"BtoA",23,50,4,79,"drv25",76.7475755163958,76.1488160620758,73.6114006467986,64.1485610126225,9.24880047532533,-1.1932000015,3256.88561079377,"worked_1",3431.96403037076,3761.24605864297,175.07841957699,504.3604478492,329.28202827221,75.332848554582,58.699003274147,16.633845280435,89.798139553125,54.2124691201144,57.9670664633163,35.5856704330106,18.1817495987595,34.95,16.6196629213483,2.25,9.59655472540018,0.354,0.351016853932584,0.177,0.0228484258056819,18.7805090530795
"BtoA",24,50,-2,85,"drv25",68.0747209655888,71.5387932525411,71.8431125103968,66.5989381859363,4.72981700969963,-0.797331986166667,2319.24021096706,"worked_2",2460.59023268822,2612.80390025356,141.35002172116,293.5636892865,152.21366756534,73.3546807037942,61.906486156298,11.4481945474962,89.798139553125,61.0930566697272,66.909141753603,28.7050828833978,4.6296514989381,16.65,8.15252976190476,4.5125,4.07879299786937,0.354,0.351892857142857,0.177,0.017849935243441,1.1655792119858
"BtoA",25,50,-6,82,"drv25",63.6369733854276,70.1991171169956,73.5444271498732,70.0931737935954,2.81035309201083,-0.412056152166667,1676.87986660867,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,89.798139553125,66.50687381678,68.7812739856923,23.291265736345,1.4178431313033,14.875,4.64792944785276,0.2125,4.30712432526912,0.354,0.347665644171779,0,0.0414275753282317,-5.14430060026469
"BtoA",26,50,0,81,"drv25",70.751637146163,71.2895180368576,68.1527816397155,64.242850330287,6.14285885552832,-0.758694536416667,1121.37270056098,"worked_2",1317.58218873799,1413.28884739159,196.20948817701,291.91614683061,95.7066586536,68.2773155438159,56.3785478151997,11.8987677286162,89.798139553125,55.9191927790051,60.9430847721158,33.8789467741199,10.3464332647418,20.5375,8.92624269005848,2.1,5.87098746813934,0.354,0.351929824561403,0.1475,0.0193521024689577,9.8085523740472
